,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
25409,73572,3752,35.4,50787,21159,464,12.366737739872068
25410,73573,2472,44,31346,19760,481,19.457928802588995
25411,73601,10194,33.5,44318,24060,1801,17.667255248185207
25412,73620,1140,37.9,52188,25224,59,5.175438596491228
25413,73622,200,50,44783,26231,17,8.5
25414,73624,2408,29.2,42112,18343,554,23.006644518272424
25415,73625,619,48.4,44688,27565,50,8.077544426494345
25416,73626,777,51.5,42500,24252,132,16.98841698841699
25417,73627,461,47.2,58264,28235,22,4.772234273318872
25418,73628,1849,39.7,61776,30385,185,10.005408328826393
25419,73632,3432,37.9,48850,25130,505,14.714452214452214
25420,73638,116,52,35714,37872,0,0.0
25421,73639,536,47.7,42500,23981,114,21.26865671641791
25422,73641,850,40.2,38571,23276,116,13.647058823529411
25423,73642,140,53,46458,23531,9,6.428571428571429
25424,73644,14247,34.8,52404,27132,2124,14.90840176879343
25425,73645,1320,37.7,31389,18070,395,29.924242424242426
25426,73646,401,29.8,30333,16786,106,26.433915211970074
25427,73647,634,40.7,48510,28649,58,9.14826498422713
25428,73650,1015,30.2,55179,22561,252,24.82758620689655
25429,73651,4345,37.2,38147,22456,970,22.32451093210587
25430,73654,856,43,52596,23909,61,7.126168224299065
25431,73655,735,51,39853,28335,125,17.006802721088434
25432,73658,306,39,48125,31917,13,4.248366013071895
25433,73659,206,49.7,58750,22718,47,22.815533980582526
25434,73660,389,53.8,41250,22724,49,12.596401028277635
25435,73661,441,39.1,58125,24257,46,10.430839002267573
25436,73662,6964,35.1,43366,18097,664,9.534750143595634
25437,73663,1177,44.4,45781,25015,163,13.848768054375531
25438,73664,1167,42.6,38906,19647,239,20.47986289631534
25439,73666,189,38.9,61429,23345,40,21.164021164021165
25440,73667,576,47.9,56250,31686,113,19.618055555555557
25441,73669,1768,36.7,43250,20441,262,14.819004524886878
25442,73673,352,53.6,40234,26554,57,16.193181818181817
25443,73701,25205,34.1,35081,17574,5109,20.269787740527672
25444,73703,27783,39,52545,30150,2353,8.46920778893568
25445,73705,276,22.1,,23546,0,0.0
25446,73716,413,49.2,49479,28108,32,7.74818401937046
25447,73717,6691,33.1,51233,25672,980,14.646540128530862
25448,73718,539,41.4,58068,27129,59,10.946196660482375
25449,73719,36,62,12250,36822,13,36.111111111111114
25450,73720,261,44.4,60417,26543,4,1.5325670498084292
25451,73722,511,36.6,57500,28049,93,18.199608610567516
25452,73724,1188,36.4,43594,24378,101,8.501683501683502
25453,73726,599,37.2,46250,20037,65,10.851419031719532
25454,73727,197,50.2,77411,39203,0,0.0
25455,73728,1842,48,42813,26250,224,12.160694896851249
25456,73729,567,49.9,44063,28264,88,15.520282186948853
25457,73730,826,35.6,47738,23038,43,5.2058111380145276
25458,73731,123,63.4,46250,39616,5,4.065040650406504
25459,73733,229,45.1,51944,21791,42,18.34061135371179
25460,73734,993,33.2,54141,19921,64,6.445115810674723
25461,73735,641,40.2,30341,23488,82,12.792511700468019
25462,73736,400,44.1,65893,27157,18,4.5
25463,73737,3307,45.4,48801,26221,593,17.93166011490777
25464,73738,1218,39.9,41964,22511,212,17.4055829228243
25465,73739,292,50.5,49688,29090,47,16.095890410958905
25466,73741,1731,43.7,42426,15744,112,6.470248411322935
25467,73742,4167,33.9,53548,24224,487,11.687065034797216
25468,73743,132,42.5,50000,24770,10,7.575757575757576
25469,73744,226,50.1,35625,24995,27,11.946902654867257
25470,73746,8,,,,0,0.0
25471,73747,294,29.8,49650,29028,0,0.0
25472,73749,443,52.1,40938,22645,17,3.8374717832957113
25473,73750,7081,42.5,56058,26467,430,6.072588617426917
25474,73753,466,40.2,49821,30431,14,3.004291845493562
25475,73754,1115,33.1,55909,23860,90,8.071748878923767
25476,73755,719,45,36364,19288,72,10.013908205841446
25477,73756,225,47.8,47708,28981,12,5.333333333333333
25478,73757,209,39.1,80781,26555,14,6.698564593301436
25479,73758,156,51,45625,35187,12,7.6923076923076925
25480,73759,1597,47.4,47417,27705,102,6.386975579211021
25481,73760,501,40.7,61250,23754,33,6.586826347305389
25482,73761,520,49,42083,22793,67,12.884615384615385
25483,73762,2102,41.5,69250,33726,192,9.134157944814463
25484,73763,1420,47,41307,23678,68,4.788732394366197
25485,73764,157,50.3,71250,36040,0,0.0
25486,73766,1109,36.1,48355,24398,119,10.73038773669973
25487,73768,1675,36,59327,27592,114,6.8059701492537314
25488,73771,450,48.9,45536,27035,31,6.888888888888889
25489,73772,4780,40.3,47606,17802,644,13.472803347280335
25490,73773,1724,37.6,51125,21487,202,11.7169373549884
25491,73801,15358,34.5,52661,26171,2481,16.154447193645005
25492,73832,912,50.3,48813,35409,61,6.68859649122807
25493,73834,1819,42.4,45846,22543,225,12.369433754810336
25494,73835,346,34.8,39583,18953,30,8.670520231213873
25495,73838,488,46.6,45000,31523,55,11.270491803278688
25496,73840,760,47.3,49583,24338,98,12.894736842105264
25497,73841,1272,39.6,46500,11801,123,9.669811320754716
25498,73842,507,44.3,50179,24247,56,11.045364891518737
25499,73843,909,47.3,48224,23514,140,15.401540154015402
25500,73844,250,53.3,39464,30301,9,3.6
25501,73848,1946,39.3,50197,24089,277,14.234326824254882
25502,73851,41,67.6,9375,8800,20,48.78048780487805
25503,73852,2273,39.1,45357,21951,264,11.61460624725033
25504,73853,393,52.6,48182,26452,45,11.450381679389313
25505,73855,74,64.4,43750,31466,12,16.216216216216218
25506,73857,693,45.7,60972,25579,32,4.617604617604617
25507,73858,1626,39.6,45769,26826,354,21.771217712177123
25508,73859,1621,39.2,43636,22293,295,18.198642813078347
25509,73860,1519,43.7,56528,27700,156,10.269914417379855
25510,73901,94,28.4,32308,26679,0,0.0
25511,73931,682,37.9,67969,28544,17,2.4926686217008798
25512,73932,2030,42.6,48542,28801,167,8.226600985221674
25513,73933,1607,44.1,39095,24285,322,20.03733665214686
25514,73937,163,40.1,38125,21292,19,11.656441717791411
25515,73938,805,33.4,53917,20307,177,21.987577639751553
25516,73939,1634,23.1,41875,20479,182,11.138310893512852
25517,73942,13033,32.5,50902,22939,1351,10.365994015192204
25518,73944,377,38.6,42656,24644,45,11.936339522546419
25519,73945,3485,31.5,54224,22134,637,18.278335724533715
25520,73946,66,60.4,19861,15044,28,42.42424242424242
25521,73947,522,47.3,36310,21910,110,21.0727969348659
25522,73949,1571,37.4,47898,22134,147,9.357097390197326
25523,73950,1745,39.3,52708,23163,157,8.997134670487107
25524,73951,1085,28.7,43125,16762,249,22.94930875576037
25525,74001,430,34.7,31667,17896,127,29.53488372093023
25526,74002,2362,39.8,45182,22102,288,12.193056731583404
25527,74003,14410,36.1,34954,21972,3310,22.970159611380986
25528,74006,25699,42.1,58680,31649,2608,10.148254795906455
25529,74008,23270,35.4,65550,32173,1724,7.408680704770091
25530,74010,10713,40.5,36236,19581,2005,18.715579202837674
25531,74011,25096,39.4,69986,34302,2291,9.128944851769207
25532,74012,58607,35.4,63005,27874,3816,6.511167607964919
25533,74014,35943,35.7,69298,28089,2250,6.259911526583758
25534,74015,8709,37.1,53995,25680,795,9.128487771271098
25535,74016,5746,42.1,46837,21957,1107,19.26557605290637
25536,74017,26981,39.5,45611,24577,3411,12.642229717208405
25537,74019,18676,36.8,66995,27812,1099,5.88455772113943
25538,74020,7451,43.2,44955,22152,901,12.092336599114212
25539,74021,17960,39.1,64921,26647,1062,5.913140311804009
25540,74022,1913,44.5,50060,21601,230,12.023000522739153
25541,74023,11987,37.2,39597,20054,1858,15.500125135563527
25542,74026,1054,34.8,45000,19733,161,15.275142314990513
25543,74027,782,44.8,34773,20330,121,15.473145780051151
25544,74028,1653,41.1,40756,19519,129,7.80399274047187
25545,74029,5243,36.9,38041,22865,714,13.618157543391188
25546,74030,3637,34,34461,17962,676,18.586747319219135
25547,74032,2253,40,54153,22318,152,6.746560142032845
25548,74033,10515,31.3,58319,22176,961,9.139324774132191
25549,74034,188,29.5,41302,17262,5,2.6595744680851063
25550,74035,4273,38,35703,15751,669,15.656447460800374
25551,74036,6433,41,50972,25016,509,7.912327063578424
25552,74037,15397,35,83650,32395,914,5.936221341819835
25553,74038,2266,41.5,45920,21588,276,12.180052956751986
25554,74039,3716,37.3,35820,18764,726,19.53713670613563
25555,74041,2174,37.1,49167,21196,251,11.545538178472862
25556,74042,705,29.4,37589,14611,143,20.28368794326241
25557,74044,7382,39.9,48770,23621,778,10.539149282037389
25558,74045,444,40.8,58068,29112,26,5.8558558558558556
25559,74046,120,47.5,26000,16632,25,20.833333333333332
25560,74047,6543,39.3,50743,24018,790,12.07397218401345
25561,74048,5991,45.4,37066,18881,1110,18.5277916875313
25562,74050,266,35.2,19712,12078,115,43.233082706766915
25563,74051,1954,48,52917,27349,228,11.668372569089048
25564,74052,1378,35.6,32727,15108,340,24.673439767779392
25565,74053,4441,35.7,63307,25708,330,7.4307588380995275
25566,74054,810,39.6,28869,17929,131,16.17283950617284
25567,74055,39650,35.1,69181,30481,3068,7.737704918032787
25568,74056,5548,46.5,30876,19732,1096,19.754866618601298
25569,74058,4024,41.1,38031,20193,578,14.363817097415508
25570,74059,5274,30.7,50325,20826,997,18.904057641259005
25571,74060,709,37.6,45682,23550,112,15.796897038081806
25572,74061,2108,50.5,51027,27948,260,12.333965844402277
25573,74062,890,46.4,43807,20319,179,20.1123595505618
25574,74063,30376,38.4,54854,24942,3150,10.370028970239662
25575,74066,31116,38.9,44675,22844,4206,13.517161588893174
25576,74068,57,28.3,35625,10505,13,22.80701754385965
25577,74070,14363,36.6,52796,23193,2063,14.363294576341989
25578,74071,122,41.2,42500,16782,7,5.737704918032787
25579,74072,1971,37.8,47723,21896,178,9.030948756976155
25580,74073,5864,39.5,62582,28033,391,6.667803547066849
25581,74074,29179,26,38578,23541,7415,25.412111450015423
25582,74075,24001,24.7,30728,19610,7065,29.43627348860464
25583,74078,2670,19.5,,2739,0,0.0
25584,74079,4198,41.4,35975,23349,675,16.079085278704145
25585,74080,2908,42,65625,28081,182,6.2585969738652
25586,74081,1848,41,46583,20030,399,21.59090909090909
25587,74082,92,28,33750,14047,23,25.0
25588,74083,1054,45.4,41700,20570,150,14.231499051233397
25589,74084,548,45.2,39625,20365,81,14.781021897810218
25590,74085,2368,43,45500,23406,475,20.05912162162162
25591,74103,1911,30,49938,12114,151,7.901622187336473
25592,74104,12572,30.8,36848,24826,2468,19.630925867006045
25593,74105,26582,40,46615,41644,4092,15.393875554886765
25594,74106,17046,32.1,20246,13642,7416,43.50580781414995
25595,74107,19635,35.7,36131,19587,4471,22.77056277056277
25596,74108,6695,35.2,43707,19443,1298,19.387602688573562
25597,74110,14291,29.8,28005,12252,5196,36.35854733748513
25598,74112,21170,36.7,40284,22007,4139,19.551251771374588
25599,74114,15795,43.4,67404,52310,933,5.90693257359924
25600,74115,23572,30.6,31815,14290,6627,28.113863906329545
25601,74116,4359,28.7,35995,16779,1584,36.338609772883686
25602,74117,150,54.4,66188,34162,18,12.0
25603,74119,3680,45.7,37977,39988,684,18.58695652173913
25604,74120,5625,34.5,33984,30597,1508,26.808888888888887
25605,74126,10079,33.9,25191,12449,3801,37.712074610576444
25606,74127,16626,38.6,30161,17750,4265,25.652592325273666
25607,74128,12344,34.8,41721,18516,1960,15.878159429682437
25608,74129,18461,35.3,39163,19609,3715,20.123503602188396
25609,74130,2295,37.5,31489,14627,560,24.40087145969499
25610,74131,3240,46.2,53008,30111,337,10.401234567901234
25611,74132,8128,40.2,61917,32490,692,8.513779527559056
25612,74133,44107,37.9,56199,34138,3667,8.313873081370303
25613,74134,16739,28.7,47775,22295,3511,20.974968636119243
25614,74135,21322,39,44859,28877,2978,13.966794859769253
25615,74136,30767,32.4,37873,30316,5775,18.770110833035396
25616,74137,26797,41,81322,53302,2336,8.717393738105011
25617,74145,18445,36.4,44367,22738,3086,16.730821360802384
25618,74146,13845,29,33764,17003,3239,23.39472733838931
25619,74301,12297,42.7,37083,19132,2330,18.947710823778156
25620,74330,2993,36,58865,22591,320,10.691613765452724
25621,74331,6726,50.3,39422,27915,1386,20.606601248884925
25622,74332,1558,51,50278,21589,120,7.702182284980744
25623,74333,1170,37,53309,21505,102,8.717948717948717
25624,74337,5214,38.2,42220,20288,1133,21.729957805907173
25625,74338,5138,38.7,33285,15932,1079,21.000389256520048
25626,74339,2609,34.6,25956,13178,866,33.19279417401303
25627,74340,182,49.5,28750,17891,37,20.32967032967033
25628,74342,2471,53.9,40417,21874,685,27.72157021448806
25629,74343,2859,46.7,41573,19463,441,15.424973767051416
25630,74344,14327,52,36727,24288,2552,17.812521811963425
25631,74346,8376,36.2,32213,15796,2229,26.611747851002864
25632,74347,2870,35.3,42736,16880,593,20.662020905923345
25633,74349,350,36.3,31250,19315,77,22.0
25634,74350,793,41.3,29375,14463,249,31.399747793190418
25635,74352,7016,37.1,42850,18249,1217,17.346066134549602
25636,74354,18409,38.2,38017,19474,3628,19.707751643217993
25637,74358,242,31.4,28750,12247,48,19.834710743801654
25638,74359,664,39,35375,15805,175,26.35542168674699
25639,74360,75,55.2,34583,17517,3,4.0
25640,74361,16773,37.1,45741,22285,2898,17.277767841173315
25641,74363,2971,39.3,40370,17967,575,19.353752945136318
25642,74364,1977,37.9,45256,15863,413,20.890237733940314
25643,74365,4345,42.7,31316,17004,1120,25.77675489067894
25644,74366,1430,46.4,28665,15125,489,34.19580419580419
25645,74367,527,39,26250,14498,232,44.022770398481974
25646,74368,40,57,22500,11798,12,30.0
25647,74369,1936,44.3,47500,23366,231,11.931818181818182
25648,74370,3868,38.9,35326,17470,784,20.2688728024819
25649,74401,18086,35.7,29330,17238,5791,32.019241402189536
25650,74403,30957,37.9,42488,21269,5953,19.229899538068935
25651,74421,4501,40.7,40500,22187,610,13.55254387913797
25652,74422,580,55.3,50875,30432,120,20.689655172413794
25653,74423,776,43,41875,22661,75,9.664948453608247
25654,74425,1007,56,35000,20293,250,24.826216484607745
25655,74426,9531,43.3,34475,18430,2028,21.27793515895499
25656,74427,907,53,49196,25484,237,26.130099228224918
25657,74428,1217,43.1,53333,22260,88,7.23089564502876
25658,74429,14257,36.8,56225,24284,1655,11.608332748825138
25659,74430,551,46.1,40662,19039,59,10.707803992740471
25660,74431,970,32.3,37159,15561,129,13.29896907216495
25661,74432,9966,50.3,35103,20713,2181,21.884406983744732
25662,74434,9844,37.4,49504,23665,1294,13.145062982527428
25663,74435,2932,46.2,30654,19058,518,17.66712141882674
25664,74436,4714,39.7,40746,19788,821,17.41620704285108
25665,74437,10321,40.6,40188,18596,2220,21.509543648871233
25666,74438,265,31.6,46875,14888,46,17.358490566037737
25667,74441,5332,38.6,38482,17240,1051,19.711177794448613
25668,74442,965,41.2,51458,24887,100,10.362694300518134
25669,74445,3024,38.2,50185,23720,484,16.005291005291006
25670,74446,585,38.8,31406,17448,94,16.068376068376068
25671,74447,17249,38.2,33686,18392,3456,20.035944112702186
25672,74450,1803,36,37143,19920,252,13.976705490848586
25673,74451,4249,46.2,41594,25531,496,11.67333490232996
25674,74452,457,37.1,40833,17000,18,3.938730853391685
25675,74454,3088,41.1,37639,19758,771,24.96761658031088
25676,74455,2477,50.3,24119,17748,634,25.595478401291885
25677,74456,231,30.6,27750,16345,54,23.376623376623378
25678,74457,466,45.8,21458,14594,160,34.33476394849785
25679,74458,99,30.8,18542,13046,28,28.282828282828284
25680,74459,75,48.9,14779,14473,25,33.333333333333336
25681,74460,312,29.4,26389,13593,103,33.01282051282051
25682,74462,7741,40.9,37109,20141,1164,15.036816948714636
25683,74463,2058,37.3,19167,4044,85,4.13022351797862
25684,74464,30274,31.1,33598,17431,7933,26.20400343529101
25685,74467,15564,41.7,38225,20586,2960,19.018247237214084
25686,74468,258,38.5,21932,12500,86,33.333333333333336
25687,74469,2460,36.4,45286,25718,312,12.682926829268293
25688,74470,1542,48.6,42375,22606,275,17.833981841763944
25689,74471,1656,39.4,36507,16490,246,14.855072463768115
25690,74472,579,40.3,27045,19475,86,14.853195164075993
25691,74477,0,,,,0,
25692,74501,29180,39.5,44042,21958,4837,16.57642220699109
25693,74521,222,43,25000,17446,21,9.45945945945946
25694,74522,253,31.4,26953,15752,75,29.64426877470356
25695,74523,5702,42.9,27535,18083,1751,30.70852332514907
25696,74525,9823,38.5,34397,17456,2236,22.762903390003054
25697,74528,175,51.6,19458,26859,24,13.714285714285714
25698,74530,240,40.3,43125,24235,30,12.5
25699,74531,891,44.7,38693,18992,103,11.560044893378226
25700,74533,818,41.5,39141,19122,102,12.469437652811736
25701,74534,255,54.8,41667,21780,46,18.03921568627451
25702,74535,221,37.4,43036,15323,0,0.0
25703,74536,1850,41.8,31649,17575,433,23.405405405405407
25704,74538,3967,42.8,31724,20201,962,24.250063019914293
25705,74540,159,61.5,26750,30145,36,22.641509433962263
25706,74543,513,33.1,30417,26291,170,33.13840155945419
25707,74546,700,43.2,30357,17259,173,24.714285714285715
25708,74547,3347,39.7,41643,26051,486,14.520466089034956
25709,74549,94,50.1,31667,17594,6,6.382978723404255
25710,74552,1052,43.3,32852,16654,207,19.67680608365019
25711,74553,1057,46.9,35938,23234,188,17.786187322611163
25712,74554,2261,39.2,41619,19267,357,15.789473684210526
25713,74555,739,39.2,40469,19584,138,18.67388362652233
25714,74556,470,33.9,33333,16802,83,17.659574468085108
25715,74557,502,48.4,43571,19749,74,14.741035856573705
25716,74558,513,50.6,28636,17145,90,17.54385964912281
25717,74560,559,44,38816,17799,101,18.067978533094813
25718,74561,2137,36.9,29255,15915,551,25.783809078146934
25719,74562,741,47.8,35000,20563,149,20.10796221322537
25720,74563,2274,41.6,47337,24513,263,11.565523306948108
25721,74565,568,46.9,44821,25228,107,18.838028169014084
25722,74567,135,67.6,28977,21859,3,2.2222222222222223
25723,74569,992,43.7,43036,13626,41,4.133064516129032
25724,74570,1096,39.4,51667,23038,161,14.68978102189781
25725,74571,3906,44.1,31080,16793,974,24.93599590373784
25726,74572,745,39.1,37813,19285,167,22.416107382550337
25727,74574,1124,56.4,33125,20371,172,15.302491103202847
25728,74576,159,36.1,60313,27611,0,0.0
25729,74577,259,36.1,35000,17370,31,11.96911196911197
25730,74578,6400,36.4,40407,22905,1117,17.453125
25731,74601,20015,34.3,36028,18249,4452,22.2433175118661
25732,74604,12108,49.8,58932,32116,1139,9.407003633961018
25733,74630,660,47.6,35583,17949,140,21.21212121212121
25734,74631,7652,39.9,36380,20501,1707,22.307893361212756
25735,74632,530,51.8,41797,28839,76,14.339622641509434
25736,74633,602,42.7,34412,16883,79,13.122923588039868
25737,74636,247,49.9,58750,53517,18,7.287449392712551
25738,74637,2181,38.3,33889,17650,533,24.43833104080697
